# $Id: FZ_JW_0001-0084.txt 257 2014-01-06 23:52:28Z pwessel $
> -IFZ_JW_0001-0084 -L"Untitled Path" -T"JW, USYD"
103.601895535	-21.9558007388
102.984783413	-21.6301026742
102.161967249	-21.4243986334
101.442003107	-21.0301325553
100.65347095	-20.4815884465
100.002074821	-19.8644763241
99.6249507462	-18.9216661371
99.2649686748	-17.3103178176
99.0935486408	-16.384649634
99.0078386238	-15.870389532
98.7678505762	-15.4761234538
98.6478565525	-14.4818872566
98.5278625287	-13.0076749643
98.4078685049	-11.296903025
98.3221584879	-10.182672804
98.3393004913	-9.01701657285
98.2707324777	-7.49137827029
98.3221584879	-5.57147388954
98.4250105083	-4.49324187571
98.716424566	-3.12188160375
98.802134583	-2.84760954936
