# $Id: FZ_RM_0002-0092.txt 181 2011-07-29 23:51:55Z pwessel $
> -IFZ_RM_0002-0092 -L"Untitled Path" -T"RM, CU"
-144.413078387	43.4790101839
-145.745185897	43.5218220544
-146.93839803	43.5502283521
-147.865093593	43.6277138324
-149.0365343	43.673363531
-150.308605342	43.7518557285
-151.658460702	43.7169749043
-152.807973916	43.6643947502
-153.800718009	43.4887526402
-154.604109876	43.3461227688
-155.451780627	43.1468214072
-156.530411759	42.9179042956
-157.374266183	42.7206090355
-158.254062835	42.4835073984
-159.139571872	42.2545903857
-160.299966194	41.9161101423
-161.37707273	41.6713646848
-162.248089993	41.4781273885
-163.398783966	41.2222214294
-164.110455467	40.8732076494
-164.983796171	40.5551616527
