# $Id: FZ_JW_0001-0229.txt,v 1.1 2010/08/19 22:13:47 myself Exp $
> -LFZ_JW_0001-0229
70.7128921229	-43.7603734426
71.0708279142	-43.5595801938
71.4724144118	-43.358786945
71.9089214743	-43.18418412
72.3105079719	-42.8611688936
73.0351096958	-42.3897412661
73.3668550634	-42.2413288648
73.5851085946	-42.005615051
73.977964951	-41.7786313785
74.3009801773	-41.4468860109
74.6851063923	-41.2286324796
75.0430421836	-40.9230775358
75.7327233425	-40.4167293432
76.0208180038	-40.1460949644
76.4049442189	-39.7968893144
76.8065307165	-39.5524453593
