# $Id: DZ_KM_0001-0203.txt 181 2011-07-29 23:51:55Z pwessel $
> -IDZ_KM_0001-0203 -L"Untitled Path" -T"KM, USYD"
-11.5900528751	-21.9987677873
-11.3395187217	-21.9330858316
-11.0515055662	-21.8366611692
-10.8419669149	-21.7496669856
-10.6751182313	-21.6364743731
-10.4744872193	-21.4806412352
-10.3028776973	-21.3391528556
-10.1369349471	-21.2823173414
-9.98673994023	-21.3007223153
-9.83561059793	-21.2800584421
-9.63665271797	-21.2572466569
-9.21778539668	-21.1889310517
-8.91548939122	-21.0942878691
-8.84008197237	-20.8653739281
-8.68690311607	-20.8077120535
-8.48431173549	-20.7338091153
-8.19836108294	-20.5728299904
