# $Id: ER_KM_0002-0007.txt 181 2011-07-29 23:51:55Z pwessel $
> -IER_KM_0001-0007 -L"Osbourn Trough" -T"KM, USYD"
-174.542584328	-25.5532205589
-173.910706524	-25.5346050223
-173.462454926	-25.5150494648
-173.409549047	-25.7396138665
-172.764295462	-25.7180218093
-172.671270093	-25.9054707173
-172.56774694	-26.0605369572
-172.015694785	-26.0501326357
-171.401424056	-26.0170772155
-171.169548557	-26.1876456361
-170.696694824	-26.1899095024
-168.652413142	-26.3761269249
-168.402370589	-26.3481380412
-168.169088873	-26.3172624482
-167.698850639	-26.2678533483
-167.566824515	-26.3269187825
-167.424028614	-26.2444989784
-167.242889777	-26.3252183884
-167.037126206	-26.2713486672
-166.223326551	-26.2617313277
-165.652245101	-26.1197358809
